=== OVS Snapshot: post_tcp @ 2026-04-19T22:34:28,468237777-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=4107.565s, table=0, n_packets=3012, n_bytes=180720, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=133.448s, table=0, n_packets=190102, n_bytes=8571288756, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.7,nw_dst=10.0.1.5,tp_src=41832,tp_dst=5001 actions=set_field:00:00:00:00:01:03->eth_dst,output:12
 cookie=0x0, duration=122.033s, table=0, n_packets=59576, n_bytes=3940960, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.176,nw_dst=10.0.0.178,tp_src=5001,tp_dst=40602 actions=set_field:00:00:00:00:00:b2->eth_dst,output:9
 cookie=0x0, duration=122.032s, table=0, n_packets=165701, n_bytes=7477053986, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.91,nw_dst=10.0.1.89,tp_src=55330,tp_dst=5001 actions=set_field:00:00:00:00:01:57->eth_dst,output:16
 cookie=0x0, duration=122.032s, table=0, n_packets=86306, n_bytes=5704792, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.89,nw_dst=10.0.0.91,tp_src=5001,tp_dst=55330 actions=set_field:00:00:00:00:00:5b->eth_dst,output:5
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=122.032s, table=0, n_packets=150601, n_bytes=6814215810, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.93,nw_dst=10.0.1.91,tp_src=45182,tp_dst=5001 actions=set_field:00:00:00:00:01:59->eth_dst,output:16
 cookie=0x0, duration=122.032s, table=0, n_packets=81470, n_bytes=5380856, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.91,nw_dst=10.0.0.93,tp_src=5001,tp_dst=45182 actions=set_field:00:00:00:00:00:5d->eth_dst,output:5
 cookie=0x0, duration=122.032s, table=0, n_packets=141523, n_bytes=6419388654, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.157,nw_dst=10.0.1.155,tp_src=53886,tp_dst=5001 actions=set_field:00:00:00:00:01:99->eth_dst,output:19
 cookie=0x0, duration=122.032s, table=0, n_packets=74218, n_bytes=4900744, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.155,nw_dst=10.0.0.157,tp_src=5001,tp_dst=53886 actions=set_field:00:00:00:00:00:9d->eth_dst,output:8
 cookie=0x0, duration=122.032s, table=0, n_packets=151947, n_bytes=6694532830, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.155,nw_dst=10.0.1.153,tp_src=40484,tp_dst=5001 actions=set_field:00:00:00:00:01:97->eth_dst,output:18
 cookie=0x0, duration=122.032s, table=0, n_packets=78353, n_bytes=5176382, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.153,nw_dst=10.0.0.155,tp_src=5001,tp_dst=40484 actions=set_field:00:00:00:00:00:9b->eth_dst,output:8
 cookie=0x0, duration=121.988s, table=0, n_packets=150079, n_bytes=6910821678, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.117,nw_dst=10.0.1.115,tp_src=48238,tp_dst=5001 actions=set_field:00:00:00:00:01:71->eth_dst,output:17
 cookie=0x0, duration=121.988s, table=0, n_packets=70558, n_bytes=4667596, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.115,nw_dst=10.0.0.117,tp_src=5001,tp_dst=48238 actions=set_field:00:00:00:00:00:75->eth_dst,output:6
 cookie=0x0, duration=121.988s, table=0, n_packets=152642, n_bytes=6899726276, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.190,nw_dst=10.0.1.188,tp_src=59192,tp_dst=5001 actions=set_field:00:00:00:00:01:ba->eth_dst,output:20
 cookie=0x0, duration=121.988s, table=0, n_packets=74849, n_bytes=4941194, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.188,nw_dst=10.0.0.190,tp_src=5001,tp_dst=59192 actions=set_field:00:00:00:00:00:be->eth_dst,output:9
 cookie=0x0, duration=121.988s, table=0, n_packets=145895, n_bytes=6664253270, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.179,nw_dst=10.0.1.177,tp_src=58290,tp_dst=5001 actions=set_field:00:00:00:00:01:af->eth_dst,output:19
 cookie=0x0, duration=121.988s, table=0, n_packets=75613, n_bytes=4997270, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.177,nw_dst=10.0.0.179,tp_src=5001,tp_dst=58290 actions=set_field:00:00:00:00:00:b3->eth_dst,output:9
 cookie=0x0, duration=121.988s, table=0, n_packets=164049, n_bytes=7264390634, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.123,nw_dst=10.0.1.121,tp_src=37828,tp_dst=5001 actions=set_field:00:00:00:00:01:77->eth_dst,output:17
 cookie=0x0, duration=121.988s, table=0, n_packets=96955, n_bytes=6417186, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.121,nw_dst=10.0.0.123,tp_src=5001,tp_dst=37828 actions=set_field:00:00:00:00:00:7b->eth_dst,output:7
 cookie=0x0, duration=121.988s, table=0, n_packets=125413, n_bytes=5884899906, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.160,nw_dst=10.0.1.158,tp_src=36916,tp_dst=5001 actions=set_field:00:00:00:00:01:9c->eth_dst,output:19
 cookie=0x0, duration=121.988s, table=0, n_packets=49984, n_bytes=3311232, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.158,nw_dst=10.0.0.160,tp_src=5001,tp_dst=36916 actions=set_field:00:00:00:00:00:a0->eth_dst,output:8
 cookie=0x0, duration=121.988s, table=0, n_packets=152298, n_bytes=6871508924, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.166,nw_dst=10.0.1.164,tp_src=50494,tp_dst=5001 actions=set_field:00:00:00:00:01:a2->eth_dst,output:19
 cookie=0x0, duration=121.953s, table=0, n_packets=74903, n_bytes=4972958, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.164,nw_dst=10.0.0.166,tp_src=5001,tp_dst=50494 actions=set_field:00:00:00:00:00:a6->eth_dst,output:8
 cookie=0x0, duration=121.953s, table=0, n_packets=140019, n_bytes=6399344262, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.183,nw_dst=10.0.1.181,tp_src=38590,tp_dst=5001 actions=set_field:00:00:00:00:01:b3->eth_dst,output:20
 cookie=0x0, duration=121.953s, table=0, n_packets=67560, n_bytes=4470284, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.181,nw_dst=10.0.0.183,tp_src=5001,tp_dst=38590 actions=set_field:00:00:00:00:00:b7->eth_dst,output:9
 cookie=0x0, duration=121.952s, table=0, n_packets=95137, n_bytes=6280106, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.132,nw_dst=10.0.0.134,tp_src=5001,tp_dst=36256 actions=set_field:00:00:00:00:00:86->eth_dst,output:7
 cookie=0x0, duration=121.952s, table=0, n_packets=151853, n_bytes=6807974510, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.134,nw_dst=10.0.1.132,tp_src=36256,tp_dst=5001 actions=set_field:00:00:00:00:01:82->eth_dst,output:18
 cookie=0x0, duration=121.952s, table=0, n_packets=156086, n_bytes=7058718260, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.128,nw_dst=10.0.1.126,tp_src=36542,tp_dst=5001 actions=set_field:00:00:00:00:01:7c->eth_dst,output:17
 cookie=0x0, duration=121.952s, table=0, n_packets=79186, n_bytes=5231512, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.126,nw_dst=10.0.0.128,tp_src=5001,tp_dst=36542 actions=set_field:00:00:00:00:00:80->eth_dst,output:7
 cookie=0x0, duration=121.952s, table=0, n_packets=159251, n_bytes=7277601350, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.165,nw_dst=10.0.1.163,tp_src=46596,tp_dst=5001 actions=set_field:00:00:00:00:01:a1->eth_dst,output:19
 cookie=0x0, duration=121.952s, table=0, n_packets=86881, n_bytes=5772746, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.163,nw_dst=10.0.0.165,tp_src=5001,tp_dst=46596 actions=set_field:00:00:00:00:00:a5->eth_dst,output:8
 cookie=0x0, duration=121.952s, table=0, n_packets=130055, n_bytes=6198118734, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.159,nw_dst=10.0.1.157,tp_src=40860,tp_dst=5001 actions=set_field:00:00:00:00:01:9b->eth_dst,output:19
 cookie=0x0, duration=121.952s, table=0, n_packets=58122, n_bytes=3848540, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.157,nw_dst=10.0.0.159,tp_src=5001,tp_dst=40860 actions=set_field:00:00:00:00:00:9f->eth_dst,output:8
 cookie=0x0, duration=121.908s, table=0, n_packets=148575, n_bytes=6716588030, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.189,nw_dst=10.0.1.187,tp_src=46756,tp_dst=5001 actions=set_field:00:00:00:00:01:b9->eth_dst,output:20
 cookie=0x0, duration=121.908s, table=0, n_packets=64578, n_bytes=4266244, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.187,nw_dst=10.0.0.189,tp_src=5001,tp_dst=46756 actions=set_field:00:00:00:00:00:bd->eth_dst,output:9
 cookie=0x0, duration=121.908s, table=0, n_packets=165694, n_bytes=7439223812, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.186,nw_dst=10.0.1.184,tp_src=44084,tp_dst=5001 actions=set_field:00:00:00:00:01:b6->eth_dst,output:20
 cookie=0x0, duration=121.908s, table=0, n_packets=105659, n_bytes=6975410, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.184,nw_dst=10.0.0.186,tp_src=5001,tp_dst=44084 actions=set_field:00:00:00:00:00:ba->eth_dst,output:9
 cookie=0x0, duration=121.908s, table=0, n_packets=138676, n_bytes=6111275064, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.141,nw_dst=10.0.1.139,tp_src=39816,tp_dst=5001 actions=set_field:00:00:00:00:01:89->eth_dst,output:18
 cookie=0x0, duration=121.908s, table=0, n_packets=65499, n_bytes=4326854, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.139,nw_dst=10.0.0.141,tp_src=5001,tp_dst=39816 actions=set_field:00:00:00:00:00:8d->eth_dst,output:7
 cookie=0x0, duration=121.908s, table=0, n_packets=151587, n_bytes=6709185566, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.127,nw_dst=10.0.1.125,tp_src=56668,tp_dst=5001 actions=set_field:00:00:00:00:01:7b->eth_dst,output:17
 cookie=0x0, duration=121.908s, table=0, n_packets=73521, n_bytes=4863018, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.125,nw_dst=10.0.0.127,tp_src=5001,tp_dst=56668 actions=set_field:00:00:00:00:00:7f->eth_dst,output:7
 cookie=0x0, duration=121.908s, table=0, n_packets=150506, n_bytes=6897318316, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.154,nw_dst=10.0.1.152,tp_src=43140,tp_dst=5001 actions=set_field:00:00:00:00:01:96->eth_dst,output:18
 cookie=0x0, duration=121.908s, table=0, n_packets=76780, n_bytes=5090820, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.152,nw_dst=10.0.0.154,tp_src=5001,tp_dst=43140 actions=set_field:00:00:00:00:00:9a->eth_dst,output:8
 cookie=0x0, duration=121.869s, table=0, n_packets=145266, n_bytes=6545873668, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.112,nw_dst=10.0.1.110,tp_src=57176,tp_dst=5001 actions=set_field:00:00:00:00:01:6c->eth_dst,output:17
 cookie=0x0, duration=121.869s, table=0, n_packets=64087, n_bytes=4243118, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.110,nw_dst=10.0.0.112,tp_src=5001,tp_dst=57176 actions=set_field:00:00:00:00:00:70->eth_dst,output:6
 cookie=0x0, duration=121.869s, table=0, n_packets=150250, n_bytes=6517062772, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.102,nw_dst=10.0.1.100,tp_src=40324,tp_dst=5001 actions=set_field:00:00:00:00:01:62->eth_dst,output:16
 cookie=0x0, duration=121.869s, table=0, n_packets=73003, n_bytes=4836734, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.100,nw_dst=10.0.0.102,tp_src=5001,tp_dst=40324 actions=set_field:00:00:00:00:00:66->eth_dst,output:6
 cookie=0x0, duration=121.869s, table=0, n_packets=151036, n_bytes=6702945928, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.192,nw_dst=10.0.1.190,tp_src=50428,tp_dst=5001 actions=set_field:00:00:00:00:01:bc->eth_dst,output:20
 cookie=0x0, duration=121.869s, table=0, n_packets=77800, n_bytes=5156396, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.190,nw_dst=10.0.0.192,tp_src=5001,tp_dst=50428 actions=set_field:00:00:00:00:00:c0->eth_dst,output:9
 cookie=0x0, duration=121.869s, table=0, n_packets=150175, n_bytes=6772107198, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.182,nw_dst=10.0.1.180,tp_src=38820,tp_dst=5001 actions=set_field:00:00:00:00:01:b2->eth_dst,output:20
 cookie=0x0, duration=121.869s, table=0, n_packets=78497, n_bytes=5185898, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.180,nw_dst=10.0.0.182,tp_src=5001,tp_dst=38820 actions=set_field:00:00:00:00:00:b6->eth_dst,output:9
 cookie=0x0, duration=121.869s, table=0, n_packets=145589, n_bytes=6653593210, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.167,nw_dst=10.0.1.165,tp_src=36326,tp_dst=5001 actions=set_field:00:00:00:00:01:a3->eth_dst,output:19
 cookie=0x0, duration=121.869s, table=0, n_packets=62757, n_bytes=4146626, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.165,nw_dst=10.0.0.167,tp_src=5001,tp_dst=36326 actions=set_field:00:00:00:00:00:a7->eth_dst,output:8
 cookie=0x0, duration=121.869s, table=0, n_packets=168761, n_bytes=7654335874, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.162,nw_dst=10.0.1.160,tp_src=32982,tp_dst=5001 actions=set_field:00:00:00:00:01:9e->eth_dst,output:19
 cookie=0x0, duration=121.834s, table=0, n_packets=98580, n_bytes=6523416, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.160,nw_dst=10.0.0.162,tp_src=5001,tp_dst=32982 actions=set_field:00:00:00:00:00:a2->eth_dst,output:8
 cookie=0x0, duration=4107.613s, table=0, n_packets=1147858, n_bytes=24126753584, priority=0 actions=CONTROLLER:65535
agg1 flow_count=506
--- core1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=4107.572s, table=0, n_packets=139, n_bytes=8340, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=4107.620s, table=0, n_packets=273113, n_bytes=16449577, priority=0 actions=CONTROLLER:65535
core1 flow_count=2
--- edge1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=4107.580s, table=0, n_packets=136, n_bytes=8160, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=133.465s, table=0, n_packets=190101, n_bytes=8571288682, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.7,nw_dst=10.0.1.5,tp_src=41832,tp_dst=5001 actions=set_field:00:00:00:00:01:03->eth_dst,output:1
 cookie=0x0, duration=133.455s, table=0, n_packets=114737, n_bytes=7574462, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.5,nw_dst=10.0.0.7,tp_src=5001,tp_dst=41832 actions=set_field:00:00:00:00:00:07->eth_dst,output:8
 cookie=0x0, duration=133.455s, table=0, n_packets=165333, n_bytes=7333002906, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.0.15,nw_dst=10.0.1.13,tp_src=48296,tp_dst=5001 actions=set_field:00:00:00:00:01:0b->eth_dst,output:1
 cookie=0x0, duration=133.455s, table=0, n_packets=106936, n_bytes=7061404, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.13,nw_dst=10.0.0.15,tp_src=5001,tp_dst=48296 actions=set_field:00:00:00:00:00:0f->eth_dst,output:16
 cookie=0x0, duration=133.455s, table=0, n_packets=142819, n_bytes=6393551998, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.0.12,nw_dst=10.0.1.10,tp_src=43948,tp_dst=5001 actions=set_field:00:00:00:00:01:08->eth_dst,output:1
 cookie=0x0, duration=133.455s, table=0, n_packets=80628, n_bytes=5352268, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.10,nw_dst=10.0.0.12,tp_src=5001,tp_dst=43948 actions=set_field:00:00:00:00:00:0c->eth_dst,output:13
 cookie=0x0, duration=133.455s, table=0, n_packets=132697, n_bytes=6160926922, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.0.18,nw_dst=10.0.1.16,tp_src=33694,tp_dst=5001 actions=set_field:00:00:00:00:01:0e->eth_dst,output:1
 cookie=0x0, duration=133.455s, table=0, n_packets=54456, n_bytes=3604968, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.16,nw_dst=10.0.0.18,tp_src=5001,tp_dst=33694 actions=set_field:00:00:00:00:00:12->eth_dst,output:19
 cookie=0x0, duration=133.419s, table=0, n_packets=165047, n_bytes=7576675734, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.11,nw_dst=10.0.1.9,tp_src=40502,tp_dst=5001 actions=set_field:00:00:00:00:01:07->eth_dst,output:1
 cookie=0x0, duration=133.392s, table=0, n_packets=84611, n_bytes=5585402, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.9,nw_dst=10.0.0.11,tp_src=5001,tp_dst=40502 actions=set_field:00:00:00:00:00:0b->eth_dst,output:12
 cookie=0x0, duration=133.392s, table=0, n_packets=145536, n_bytes=6817681800, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.0.16,nw_dst=10.0.1.14,tp_src=49600,tp_dst=5001 actions=set_field:00:00:00:00:01:0c->eth_dst,output:1
 cookie=0x0, duration=133.392s, table=0, n_packets=67750, n_bytes=4472792, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.14,nw_dst=10.0.0.16,tp_src=5001,tp_dst=49600 actions=set_field:00:00:00:00:00:10->eth_dst,output:17
 cookie=0x0, duration=133.392s, table=0, n_packets=133547, n_bytes=5982882662, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.0.19,nw_dst=10.0.1.17,tp_src=34790,tp_dst=5001 actions=set_field:00:00:00:00:01:0f->eth_dst,output:1
 cookie=0x0, duration=133.392s, table=0, n_packets=59135, n_bytes=3956282, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.17,nw_dst=10.0.0.19,tp_src=5001,tp_dst=34790 actions=set_field:00:00:00:00:00:13->eth_dst,output:20
 cookie=0x0, duration=133.392s, table=0, n_packets=132732, n_bytes=6193107528, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.0.22,nw_dst=10.0.1.20,tp_src=43604,tp_dst=5001 actions=set_field:00:00:00:00:01:12->eth_dst,output:1
 cookie=0x0, duration=133.392s, table=0, n_packets=66009, n_bytes=4365170, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.20,nw_dst=10.0.0.22,tp_src=5001,tp_dst=43604 actions=set_field:00:00:00:00:00:16->eth_dst,output:23
 cookie=0x0, duration=133.392s, table=0, n_packets=148132, n_bytes=6624324792, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.9,nw_dst=10.0.1.7,tp_src=50316,tp_dst=5001 actions=set_field:00:00:00:00:01:05->eth_dst,output:1
 cookie=0x0, duration=133.392s, table=0, n_packets=75727, n_bytes=5011094, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.7,nw_dst=10.0.0.9,tp_src=5001,tp_dst=50316 actions=set_field:00:00:00:00:00:09->eth_dst,output:10
 cookie=0x0, duration=133.392s, table=0, n_packets=155956, n_bytes=7283263704, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.0.17,nw_dst=10.0.1.15,tp_src=34508,tp_dst=5001 actions=set_field:00:00:00:00:01:0d->eth_dst,output:1
 cookie=0x0, duration=133.332s, table=0, n_packets=76776, n_bytes=5071488, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.15,nw_dst=10.0.0.17,tp_src=5001,tp_dst=34508 actions=set_field:00:00:00:00:00:11->eth_dst,output:18
 cookie=0x0, duration=133.130s, table=0, n_packets=143511, n_bytes=6561551734, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.0.20,nw_dst=10.0.1.18,tp_src=53402,tp_dst=5001 actions=set_field:00:00:00:00:01:10->eth_dst,output:1
 cookie=0x0, duration=133.130s, table=0, n_packets=73646, n_bytes=4862624, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.18,nw_dst=10.0.0.20,tp_src=5001,tp_dst=53402 actions=set_field:00:00:00:00:00:14->eth_dst,output:21
 cookie=0x0, duration=131.785s, table=0, n_packets=145092, n_bytes=6492023880, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.4,nw_dst=10.0.1.2,tp_src=40800,tp_dst=5001 actions=set_field:00:00:00:00:01:00->eth_dst,output:1
 cookie=0x0, duration=131.785s, table=0, n_packets=75056, n_bytes=4958568, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.2,nw_dst=10.0.0.4,tp_src=5001,tp_dst=40800 actions=set_field:00:00:00:00:00:04->eth_dst,output:5
 cookie=0x0, duration=131.655s, table=0, n_packets=141583, n_bytes=6359502726, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.2,nw_dst=10.0.0.254,tp_src=35724,tp_dst=5001 actions=set_field:00:00:00:00:00:fe->eth_dst,output:1
 cookie=0x0, duration=131.655s, table=0, n_packets=67917, n_bytes=4485418, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.254,nw_dst=10.0.0.2,tp_src=5001,tp_dst=35724 actions=set_field:00:00:00:00:00:02->eth_dst,output:3
 cookie=0x0, duration=131.374s, table=0, n_packets=134790, n_bytes=6191868180, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.3,nw_dst=10.0.1.1,tp_src=48250,tp_dst=5001 actions=set_field:00:00:00:00:00:ff->eth_dst,output:1
 cookie=0x0, duration=131.374s, table=0, n_packets=61106, n_bytes=4036120, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.1,nw_dst=10.0.0.3,tp_src=5001,tp_dst=48250 actions=set_field:00:00:00:00:00:03->eth_dst,output:4
 cookie=0x0, duration=131.179s, table=0, n_packets=151732, n_bytes=6824487832, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.1,nw_dst=10.0.0.253,tp_src=59128,tp_dst=5001 actions=set_field:00:00:00:00:00:fd->eth_dst,output:1
 cookie=0x0, duration=131.179s, table=0, n_packets=88930, n_bytes=5871388, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.253,nw_dst=10.0.0.1,tp_src=5001,tp_dst=59128 actions=set_field:00:00:00:00:00:01->eth_dst,output:2
 cookie=0x0, duration=130.943s, table=0, n_packets=142978, n_bytes=6493469892, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.8,nw_dst=10.0.1.6,tp_src=44728,tp_dst=5001 actions=set_field:00:00:00:00:01:04->eth_dst,output:1
 cookie=0x0, duration=130.943s, table=0, n_packets=74327, n_bytes=4930062, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.6,nw_dst=10.0.0.8,tp_src=5001,tp_dst=44728 actions=set_field:00:00:00:00:00:08->eth_dst,output:9
 cookie=0x0, duration=130.741s, table=0, n_packets=133050, n_bytes=6109436668, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.6,nw_dst=10.0.1.4,tp_src=55658,tp_dst=5001 actions=set_field:00:00:00:00:01:02->eth_dst,output:1
 cookie=0x0, duration=130.741s, table=0, n_packets=61217, n_bytes=4064654, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.4,nw_dst=10.0.0.6,tp_src=5001,tp_dst=55658 actions=set_field:00:00:00:00:00:06->eth_dst,output:7
 cookie=0x0, duration=130.499s, table=0, n_packets=126429, n_bytes=5817379426, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.0.14,nw_dst=10.0.1.12,tp_src=57000,tp_dst=5001 actions=set_field:00:00:00:00:01:0a->eth_dst,output:1
 cookie=0x0, duration=130.499s, table=0, n_packets=50448, n_bytes=3356016, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.12,nw_dst=10.0.0.14,tp_src=5001,tp_dst=57000 actions=set_field:00:00:00:00:00:0e->eth_dst,output:15
 cookie=0x0, duration=129.957s, table=0, n_packets=145553, n_bytes=6637157266, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.0.21,nw_dst=10.0.1.19,tp_src=35660,tp_dst=5001 actions=set_field:00:00:00:00:01:11->eth_dst,output:1
 cookie=0x0, duration=129.957s, table=0, n_packets=80375, n_bytes=5310182, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.19,nw_dst=10.0.0.21,tp_src=5001,tp_dst=35660 actions=set_field:00:00:00:00:00:15->eth_dst,output:22
 cookie=0x0, duration=129.719s, table=0, n_packets=137110, n_bytes=6240638644, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.0.10,nw_dst=10.0.1.8,tp_src=36248,tp_dst=5001 actions=set_field:00:00:00:00:01:06->eth_dst,output:1
 cookie=0x0, duration=129.719s, table=0, n_packets=65900, n_bytes=4359524, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.8,nw_dst=10.0.0.10,tp_src=5001,tp_dst=36248 actions=set_field:00:00:00:00:00:0a->eth_dst,output:11
 cookie=0x0, duration=129.174s, table=0, n_packets=150002, n_bytes=6752204804, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.0.24,nw_dst=10.0.1.22,tp_src=37666,tp_dst=5001 actions=set_field:00:00:00:00:01:14->eth_dst,output:1
 cookie=0x0, duration=129.148s, table=0, n_packets=94557, n_bytes=6242402, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.22,nw_dst=10.0.0.24,tp_src=5001,tp_dst=37666 actions=set_field:00:00:00:00:00:18->eth_dst,output:25
 cookie=0x0, duration=129.103s, table=0, n_packets=148087, n_bytes=6607790934, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.0.13,nw_dst=10.0.1.11,tp_src=55190,tp_dst=5001 actions=set_field:00:00:00:00:01:09->eth_dst,output:1
